domain,topic,video_title,video_url,comment,sentiment
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI," @zafir7007  One more thing: recommendation engines were in use way before the whole ""artificial intelligence"" hype. Machine learning is the proper name for this class of algorithms. They're sophisticated algorithms, but they're far from anything resembling intelligence.",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI," @zafir7007  Have you even written Tensorflow or PyTorch code? Do you even know what gradient descent is? Do you know who Yann LeCun is, and why it matters when he says that he's skeptical about AGI?",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Be a user first, after that be a creator",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,You missing the part where local university and org creating together robust ai tech that adapted to Malaysia need... Rewatch again..,Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Nope. If u just take time out to visit both the private n the public universities, you'll b pleasantly surprised. Many a times, we live in our own little bubble not hving a birds eye view of the wider world n we think our bubble is the world. In fact, u n i n every malaysian has been using some form if AI without even realizing it.",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"True. We need 30,000 engineers.",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"skilled workers around the world, just offer them to come... no IT companies can survive in their own country even US, Korea or Japan... Silicon valley became little Asia (full of India, Chinese workers and other immigrants)... Singapore does the same, they have immigrant workers in IT, finance, education etc.... China cars industrial revolution to need skilled workers to come and work in China (Germany and Italian)... We are in the era of Globalization...",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Good move Malaysia. 😍👍,Positive
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Malaysia so advanced already😃👍🏼👏🏻👏🏻,Positive
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"I don't consider a lot of the example in the video as AI. They are just computer programs or software. The true meaning of AI is ""Intelligence"" whereby you don't feel like they are a robot.

Self driving is the best example of AI. if every single car in the traffic is manage by AI, I think they are going to be very few accident in the world.",Positive
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"It doesn't matter if you like it or not, technology and ai will definitely come, you only have the choice to accept and move forward together or be left behind",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Real I, cabut already. who is going to control the artificial I? copy paste into chatgpt?",Negative
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"sebagai orang Indonesia, sebenarnya saya sedikit takut untuk perkembangan AI ini dimasa depan.

tapi saya bersyukur karna di Malaysia lah perkembangan ini akan di dorong, kami muslim dan cara pandangan Asean kami melihat dunia hampir sama seperti orang Malaysia.
dan saya berdoa semoga Malaysia mengembangkan AI ini dengan lebih bijaksana.
karna jika tidak di kelola dengan bijaksana, AI ini malah bisa menjadi senjata yang mematikan.",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Do you think the US is distancing themself away from Malaysia? If that's so, there's no point for Malaysia to advance it's technology",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"AI is a must to implement in the government sector. To improve productivity and efficiency. To get rid of 70%-80% of ""Pemalas"".",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,AI = Data Collection to study user behaviours,Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Malaysia is the most advanced country in ASEAN, even more advanced than Singapore.",Positive
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI," @ExtrusionXDesigns  Artificial Intelligence (AI) refers to systems that are designed to exceed the capabilities of the human brain, particularly in learning, reasoning, and discovering new information. Unlike traditional programming, where developers must write specific code for every possible scenario, AI systems—especially those utilizing machine learning, whether supervised or unsupervised—can adapt and improve over time.

A basic AI, like the ""Mindy"" chatbot from M1, is an example of a system with limited capabilities. It’s programmed to respond to specific keywords and lacks the ability to understand or address complex issues that a consumer might explain. These types of AI are not truly intelligent; they are more akin to traditional computer programs that have existed for decades and offer minimal innovation in problem-solving or learning",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Maybe you are thinking about generative AI,Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Was about to reply the same thing! The examples in this video are smart software at best, for it to be called AI it would have to be able to learn and improve by itself independently. Like you said, even Apple's Siri isn't AI - it uses some AI techniques here and there within a very limited scope.

However, the builders in the video are on the right path and mindset to get there! Keep on building",Positive
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Those examples r AI lah. Trying to b too smart? Wonder if u really understand what AI is.😂,Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI," @mayfoo02  When you tell Siri to read out your events for the day. It is pre-programmed voice recognition base on many variety for similar meaning. It merely returns a value to auto read text found in your schedule. There is no intelligence in here, only computer programming. If this is consider AI, you might as well treat hitting a send button on the outlook as AI as your recipient will get your email. 

try telling Siri to arrange schedule with varies Supervisors of a department and update you on their availablity. It cannot do so because there is no intelligence to follow this command.",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Meanwhile some people are still debating about AI & morality, especially those illustrators in creative industries",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, @iggygiy  broad daylight dreaming to become AI powerhouse can be permenant machai of AI superpower.,Negative
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,AI ni dalam phone/gadget  kita pun ada... hanya bercakap.. AI buat kerja.. sudah terbiasa harian,Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI," @MrHazim92  yang saya takutkan AI yg diterapkan di senjata militer.
dalam sejarah semua teknologi itu yang pertama mendapatkan pasti untuk militer.
dan butuh sikap kebijaksanaan yang sangat tinggi untuk menerapkannya.",Negative
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Bukan semua orang mampu menyesuaikan diri dengan teknologi ini.... Saya bimbang dengan perkembangan ini😢,Negative
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,No worries! They can opt for China AI!,Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"💯 yeah, it would be great to, for instance, control the rate of land speculation and real estate scam pyramid scemes in the markets

Shareholder value and education also must be increased, so investors don't invest in scams as much",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,i am using apps for all goverment purpose..like jpj..do not need to queue for long,Positive
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Yep, automate your job, is a must 😊",Positive
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Yes !, just today , my friends meeting about Hospital report should be done by AI due to shorthand staff and busy staff. 
Is not we are lazy , is just need help.",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Sorry to tell you this, but what will happen is that massive contracts will be handed out to crony companies to implement AI solutions.

Productivity and efficiency will never improve because corruption is endemic in capitalistic societies like the US, where US military procurement buys $10,000 toilet seats. The difference between the US and Malaysia is that the USD is a global reserve currency, while Malaysia can't afford to print money like the US.",Negative
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Yes, yes, absolutely! I would trust AI more than some government servants there!!! I much appreciated if some the government agencies change to AI!",Positive
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, @abelwoo  but the government is giving people an wrong impression of developing own AI tech. In fact helping US AI developers better solution to develop stronger holding power to wealth generations.,Negative
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,LLM large language module,Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"AI patented property not for sales, Malaysia can be AI consumers only.",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Give and take lo.. unless we want to be missed out from global trend,Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"According to Kia fu lee, a county has to  have a big population and lots of data, Malaysia has neither.",Negative
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Malaysia has all the data, both private and public sector with multi lingual capabilities. Population is not too big, just nice. India has 1.5bn people, are they an AI hub?",Neutral
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,"So the real question is, is this the next NVIDIA?",Neutral
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,"😊🙏 Greetings from Kuala Lumpur! Yes , we have a quite sought-after director that sourced from another famous semicon company that actually hailed from Penang , while I was stationed in Singapore. Still remembered his lunch-on brief meeting to gather feedbacks from selected employees from each department & his favourite set meals were KFC fried chicken! 😅  Our talented  Malaysians are helping so many high tech companies to manage & advanced their semicon products & services at oversea semicon plants , no wonder talented Malaysians are sought-after in many oversea forward-looking high tech companies , while they're marginalized & being discriminated in their own country in Malaysia. 😢🙏🕯️🌍⚖️♻️🌿🕊️",Negative
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,"Things werent as small back then , so simple cameras will suffice
Now u just needa claim to have AI in everything and stonkx go boom rocket
AI is just a calculation based off existing old stuff",Neutral
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,QAQC using AI so you don't get defective products.,Positive
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,MALAYSIA DOES NOT HAVE ANY AI COMPANY,Negative
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,"there's a reason why there's a shortage of local engineers, checks the glassdoor",Negative
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,The only Malaysia made AI King Maker,Positive
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,"Keep dreaming 😂😂😂 this is not ai company, not even semicon😂😂😂",Negative
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,What is their best feature resolution? Sub-micron or sub-nanometer?,Neutral
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,Funny how they call this an “AI company”,Negative
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,All these companies are just china fronts just like other tech/mining companies in malaysia. They just put a malaysian chinese face.,Negative
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM,niche and lower value chain system,Neutral
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
AI,AI Company Malaysia,"
This Malaysian AI Company Earns RM 843,000,000 A Year",https://www.youtube.com/watch?v=n-6_6dpQNfM, ,
